"hotelNo","hotelName","address1","address2","postalCode","areaCode","areaName","","","","","","","","","","","","",""
"134909","ビジネスホテル元春","東京都","墨田区錦糸2-4-11","130-0013","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"188708","Ｈｏｔｅｌ　Ｐｒｅｌｅ　ホテルプレール","東京都","台東区松が谷3-10-8","111-0036","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"158597","ＫＯＫＯ　ＨＯＴＥＬ　浅草駒形","東京都","台東区駒形2-7-5","111-0043","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"163090","サクラホテル日暮里","東京都","文京区千駄木3-43-15","113-0022","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"137351","サウナカプセルホテル　コア２１","東京都","江戸川区船堀１丁目７－９","134-0091","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"28559","ホテルマイステイズ上野稲荷町","東京都","台東区松ヶ谷1-5-7","111-0036","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"178663","ザ・ツーリストホテル＆カフェ秋葉原","東京都","台東区台東1-6-6","110-0016","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"167967","ホテル庵浅草","東京都","台東区西浅草2-10-6","111-0035","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"184995","マーベラス小岩　＾","東京都","江戸川区南小岩8-14-12　マーベラス小岩","133-0056","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"187274","ＴＨＥ　ｓｋＭ　ＴＯＫＹＯ　ＨＯＴＥＬ＆ＤＩＮＩＮＧ","東京都","墨田区江東橋4-25-5","130-0022","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"196580","黄金湯　お宿","東京都","墨田区太平4-14-6","130-0012","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"73903","ＷＥＢホテル東京浅草橋","東京都","台東区柳橋1-30-3","111-0052","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"151416","ホテルリブマックス浅草スカイフロント","東京都","墨田区業平1-10-4","130-0002","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"147026","フォーポイント　フレックス　ｂｙ　シェラトン　東京上野","東京都","台東区上野7-12-9","110-0005","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"129375","東横ＩＮＮ上野田原町駅","東京都","台東区寿３－１９－５","111-0042","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"181987","Ｍｉｎｎ秋葉原","東京都","台東区台東1-22-3","110-0016","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"181673","ＴＨＥ　ＬＩＧＨＴ　ＩＮＮ（ザ　ライト　イン）","東京都","荒川区東尾久1-34-6","116-0012","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"74548","ホテル　ひかり","東京都","台東区千束４丁目１３－５","111-0031","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"191995","Ｂ／Ｃ　ＡＰＡＲＴＭＥＮＴ　浅草花園通　レンタカー／サウナ付きホテル","東京都","台東区浅草5-32-3","111-0032","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"179635","ＣＯＣＯＳＨＵＫＵ　浅草蔵前","東京都","台東区蔵前4-3-5","111-0051","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"194938","みかみ浅草橋ホテル　＾","東京都","台東区浅草橋1-10-10　ティーラビル1～6階","111-0053","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"187225","ｆａｖ　東京両国","東京都","墨田区両国1-9-10","130-0026","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"167560","ホテルリブマックス浅草橋駅北口","東京都","台東区柳橋2-7-2","111-0052","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"176793","ＫＩＮ　ＨＯＴＥＬ","東京都","台東区松が谷2-3-2","111-0036","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"188307","ホテルプラスホステル東京浅草２","東京都","台東区花川戸1-7-10","111-0033","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"181669","浅草雷門　竹乃宿","東京都","台東区雷門1-11-2","111-0034","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"167156","ランドーレジデンス東京スイーツ","東京都","荒川区荒川4-37-1","116-0002","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"70216","サクラホステル浅草","東京都","台東区浅草2-24-2","111-0032","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"183145","浅草楓","東京都","台東区浅草1-31-5","111-0032","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"151122","山中旅館","東京都","台東区池之端4-23-1","110-0008","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"188071","ＥＬＥ　Ｈｏｔｅｌ　東上野","東京都","台東区東上野6-7-10","110-0015","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"164462","ＨＯＴＥＬ　ｏｗｌ　ＴＯＫＹＯ","東京都","荒川区東日暮里6-59-3","116-0014","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"181706","ＭＯＮｄａｙ　Ａｐａｒｔ　Ｐｒｅｍｉｕｍ　秋葉原浅草橋ステーション","東京都","台東区浅草橋1-5-2","111-0053","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"176730","ホテル泊屋　上野","東京都","台東区東上野4-20-4","110-0015","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"187309","ホテルプラスホステル東京秋葉原","東京都","台東区浅草橋4-11-6","111-0053","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"184699","ｆａｖ　東京西日暮里","東京都","荒川区西日暮里5-31-6","116-0013","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"5589","ビジネスホテル　福田屋＜台東区＞","東京都","台東区清川1-35-11","111-0022","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"1680","上野東金屋ホテル","東京都","台東区東上野3-17-5","110-0015","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"191670","ホップイン東京浅草","東京都","台東区花川戸1-7-8","111-0033","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"166963","レジデンスコンドミニアム　カラハーイ","東京都","荒川区西日暮里1-29-20","116-0013","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"177049","ホテル東京トリップ＜ＨＯＴＥＬ　ＴＯＫＹＯ　ＴＲＩＰ＞","東京都","荒川区西日暮里5-18-14","116-0013","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"164563","Ｎｕｉ．ＨＯＳＴＥＬ　＆　ＢＡＲ　ＬＯＵＮＧＥ","東京都","台東区蔵前2-14-13","111-0051","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"5636","ビジネスホテル　レガート","東京都","江東区森下3-17-12","135-0004","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"197309","リヴシティ錦糸町参番館","東京都","墨田区江東橋1-2-4","130-0022","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"183767","宿家　梟","東京都","台東区浅草5-45-9","111-0032","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"178599","Ｓｔａｙ　ＳＡＫＵＲＡ　Ｔｏｋｙｏ　浅草　江戸乃舞","東京都","台東区千束1丁目6-3","111-0031","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"167381","ホテルリブマックス上野駅前","東京都","台東区東上野4-12-2","110-0015","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"179472","ＩＫＩＤＡＮＥ　Ｒｅｓｉｄｅｎｔｉａｌ　Ｈｏｔｅｌ　墨田京島","東京都","墨田区京島3-32-10","131-0046","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"176625","ＰＬＡＹＳＩＳ　ＡＳＡＫＵＳＡ","東京都","墨田区東駒形1-12-2","130-0005","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"178598","Ｓｔａｙ　ＳＡＫＵＲＡ　Ｔｏｋｙｏ　浅草　横綱　Ｈｏｔｅｌ","東京都","台東区浅草3-30-5","111-0032","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"178477","ランダバウト東京","東京都","台東区根岸3-4-5","110-0003","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"188306","ホテルプラスホステル東京浅草１","東京都","台東区雷門2-13-1","111-0034","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"167602","イチホテル上野新御徒町","東京都","台東区台東4-23-11","110-0016","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"180412","Ｇｌａｍｐｉｎｇ　Ｔｏｋｙｏ　Ａｓａｋｕｓａ","東京都","台東区浅草2-24-8","111-0032","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"108362","東横ＩＮＮ鶯谷駅前","東京都","台東区根岸１－２－１７","110-0003","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"176662","グリッズ　東京　上野駅前　ホテル＆ホステル","東京都","台東区上野7-10-4","110-0005","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"169703","マーベラス錦糸町　＾","東京都","墨田区錦糸4-2-6　マーベラス錦糸町","130-0013","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"135394","ホテルリブマックスＢＵＤＧＥＴ日暮里","東京都","台東区谷中3-2-12","110-0001","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"170775","マーベラス両国　＾","東京都","墨田区横網2-15-7　マーベラス両国","130-0013","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"178188","ＨＯＴＥＬ　ＴＡＶＩＮＯＳ　Ａｓａｋｕｓａ（ホテルタビノス浅草）","東京都","台東区 浅草2丁目18番8号","111-0032","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"187265","ファーイーストビレッジホテル東京浅草","東京都","台東区浅草1-11-6","111-0032","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"189264","ＳＡＫＥ　Ｂａｒ　Ｈｏｔｅｌ　浅草","東京都","台東区駒形1-6-7","111-0043","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"191671","ホップイン東京上野","東京都","台東区上野6-7-19","110-0005","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
"196628","ラポール東向島","東京都","墨田区東向島4-41-1","131-0032","I","上野・浅草・錦糸町・新小岩・北千住","","","","","","","","","","","","",""
